,TOTAL,WHITE,BLACK,AK_NH,ASIAN_NH,PI_NH,OTHER_NH,MIX_NH,HISP_ALL,WHITE_H,BLACK_H,AK_H,ASIAN_H,PI_H,OTHER_H,MIX_H,NAME,county,state,tract,county_map,AK,API,OTHER_MIX,HISP,AK_PER,API_PER,BLACK_PER,HISP_PER,OTHER_MIX_PER,WHITE_PER,MAX_ETH_PER,MAX_ETH,Above 70,Above 80,Above 90
216,4153.0,1114.0,2504.0,0.0,60.0,0.0,0.0,336.0,139.0,84.0,4.0,0.0,0.0,0.0,51.0,0.0,"Census Tract 238, Philadelphia County, Pennsylvania",101,42,023800,"Philadelphia County, Pennsylvania",0.0,60.0,336.0,139.0,0.0,0.014447387430772935,0.6029376354442572,0.033469780881290635,0.08090536961232844,0.2682398266313508,0.6029376354442572,BLACK_PER,0,0,0
217,1252.0,391.0,563.0,0.0,107.0,0.0,53.0,49.0,89.0,50.0,27.0,0.0,0.0,0.0,12.0,0.0,"Census Tract 239, Philadelphia County, Pennsylvania",101,42,023900,"Philadelphia County, Pennsylvania",0.0,107.0,102.0,89.0,0.0,0.08546325878594249,0.4496805111821086,0.07108626198083066,0.08146964856230032,0.31230031948881787,0.4496805111821086,BLACK_PER,0,0,0
218,3399.0,1183.0,1739.0,0.0,107.0,0.0,42.0,199.0,129.0,54.0,0.0,0.0,0.0,0.0,75.0,0.0,"Census Tract 240, Philadelphia County, Pennsylvania",101,42,024000,"Philadelphia County, Pennsylvania",0.0,107.0,241.0,129.0,0.0,0.0314798470138276,0.5116210650191233,0.03795233892321271,0.07090320682553693,0.3480435422182995,0.5116210650191233,BLACK_PER,0,0,0
219,1460.0,338.0,1027.0,3.0,4.0,0.0,0.0,60.0,28.0,8.0,0.0,0.0,0.0,0.0,14.0,6.0,"Census Tract 241, Philadelphia County, Pennsylvania",101,42,024100,"Philadelphia County, Pennsylvania",3.0,4.0,60.0,28.0,0.002054794520547945,0.0027397260273972603,0.7034246575342465,0.019178082191780823,0.0410958904109589,0.23150684931506849,0.7034246575342465,BLACK_PER,1,0,0
220,3275.0,369.0,2681.0,0.0,0.0,0.0,11.0,89.0,125.0,0.0,42.0,0.0,0.0,0.0,83.0,0.0,"Census Tract 242, Philadelphia County, Pennsylvania",101,42,024200,"Philadelphia County, Pennsylvania",0.0,0.0,100.0,125.0,0.0,0.0,0.8186259541984733,0.03816793893129771,0.030534351145038167,0.11267175572519084,0.8186259541984733,BLACK_PER,1,1,0
221,3275.0,492.0,2597.0,39.0,30.0,7.0,0.0,82.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 243, Philadelphia County, Pennsylvania",101,42,024300,"Philadelphia County, Pennsylvania",39.0,37.0,82.0,28.0,0.011908396946564885,0.011297709923664122,0.7929770992366412,0.008549618320610687,0.025038167938931297,0.1502290076335878,0.7929770992366412,BLACK_PER,1,0,0
222,2799.0,193.0,2378.0,22.0,0.0,0.0,0.0,0.0,206.0,0.0,201.0,0.0,0.0,0.0,0.0,5.0,"Census Tract 244, Philadelphia County, Pennsylvania",101,42,024400,"Philadelphia County, Pennsylvania",22.0,0.0,0.0,206.0,0.007859949982136478,0.0,0.8495891389782065,0.0735977134690961,0.0,0.06895319757056091,0.8495891389782065,BLACK_PER,1,1,0
223,3615.0,302.0,3152.0,22.0,0.0,0.0,37.0,17.0,85.0,15.0,70.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 245, Philadelphia County, Pennsylvania",101,42,024500,"Philadelphia County, Pennsylvania",22.0,0.0,54.0,85.0,0.006085753803596127,0.0,0.8719225449515906,0.02351313969571231,0.014937759336099586,0.08354080221300138,0.8719225449515906,BLACK_PER,1,1,0
224,2785.0,268.0,2395.0,13.0,0.0,0.0,52.0,36.0,21.0,3.0,8.0,0.0,0.0,0.0,0.0,10.0,"Census Tract 246, Philadelphia County, Pennsylvania",101,42,024600,"Philadelphia County, Pennsylvania",13.0,0.0,88.0,21.0,0.00466786355475763,0.0,0.8599640933572711,0.0075403949730700175,0.03159784560143627,0.096229802513465,0.8599640933572711,BLACK_PER,1,1,0
225,4274.0,264.0,3685.0,0.0,8.0,6.0,0.0,225.0,86.0,17.0,30.0,0.0,0.0,0.0,14.0,25.0,"Census Tract 247, Philadelphia County, Pennsylvania",101,42,024700,"Philadelphia County, Pennsylvania",0.0,14.0,225.0,86.0,0.0,0.003275620028076743,0.8621899859616284,0.020121665886757137,0.05264389330837623,0.06176883481516144,0.8621899859616284,BLACK_PER,1,1,0
226,2205.0,32.0,2143.0,0.0,0.0,0.0,0.0,12.0,18.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 248, Philadelphia County, Pennsylvania",101,42,024800,"Philadelphia County, Pennsylvania",0.0,0.0,12.0,18.0,0.0,0.0,0.9718820861678005,0.00816326530612245,0.005442176870748299,0.014512471655328799,0.9718820861678005,BLACK_PER,1,1,1
227,3171.0,18.0,3055.0,2.0,0.0,0.0,0.0,21.0,75.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,"Census Tract 249, Philadelphia County, Pennsylvania",101,42,024900,"Philadelphia County, Pennsylvania",2.0,0.0,21.0,75.0,0.000630715862503942,0.0,0.9634184799747714,0.023651844843897825,0.006622516556291391,0.005676442762535478,0.9634184799747714,BLACK_PER,1,1,1
228,7366.0,440.0,6671.0,0.0,54.0,0.0,0.0,44.0,157.0,72.0,85.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 252, Philadelphia County, Pennsylvania",101,42,025200,"Philadelphia County, Pennsylvania",0.0,54.0,44.0,157.0,0.0,0.007330980179201738,0.9056475699158295,0.021314146076568015,0.005973391257127342,0.05973391257127342,0.9056475699158295,BLACK_PER,1,1,1
229,4180.0,173.0,3634.0,0.0,127.0,0.0,0.0,156.0,90.0,7.0,14.0,0.0,0.0,0.0,46.0,23.0,"Census Tract 253, Philadelphia County, Pennsylvania",101,42,025300,"Philadelphia County, Pennsylvania",0.0,127.0,156.0,90.0,0.0,0.030382775119617227,0.869377990430622,0.0215311004784689,0.03732057416267943,0.04138755980861244,0.869377990430622,BLACK_PER,1,1,0
230,4163.0,399.0,3445.0,35.0,23.0,0.0,42.0,156.0,63.0,51.0,0.0,0.0,0.0,0.0,12.0,0.0,"Census Tract 254, Philadelphia County, Pennsylvania",101,42,025400,"Philadelphia County, Pennsylvania",35.0,23.0,198.0,63.0,0.008407398510689407,0.0055248618784530384,0.8275282248378573,0.015133317319240933,0.04756185443190007,0.09584434302185924,0.8275282248378573,BLACK_PER,1,1,0
231,2755.0,757.0,1460.0,0.0,29.0,0.0,26.0,246.0,237.0,80.0,110.0,0.0,0.0,0.0,47.0,0.0,"Census Tract 255, Philadelphia County, Pennsylvania",101,42,025500,"Philadelphia County, Pennsylvania",0.0,29.0,272.0,237.0,0.0,0.010526315789473684,0.52994555353902,0.08602540834845734,0.09872958257713249,0.2747731397459165,0.52994555353902,BLACK_PER,0,0,0
232,2760.0,1474.0,1171.0,0.0,22.0,0.0,0.0,52.0,41.0,1.0,30.0,10.0,0.0,0.0,0.0,0.0,"Census Tract 256, Philadelphia County, Pennsylvania",101,42,025600,"Philadelphia County, Pennsylvania",10.0,22.0,52.0,31.0,0.0036231884057971015,0.007971014492753623,0.42427536231884055,0.011231884057971014,0.01884057971014493,0.5340579710144927,0.5340579710144927,WHITE_PER,0,0,0
233,3770.0,1552.0,1246.0,0.0,322.0,0.0,0.0,173.0,477.0,168.0,14.0,0.0,0.0,0.0,295.0,0.0,"Census Tract 257, Philadelphia County, Pennsylvania",101,42,025700,"Philadelphia County, Pennsylvania",0.0,322.0,173.0,477.0,0.0,0.08541114058355438,0.33050397877984083,0.12652519893899206,0.04588859416445623,0.4116710875331565,0.4116710875331565,WHITE_PER,0,0,0
234,1718.0,67.0,1623.0,0.0,7.0,0.0,0.0,15.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"Census Tract 258, Philadelphia County, Pennsylvania",101,42,025800,"Philadelphia County, Pennsylvania",6.0,7.0,15.0,0.0,0.0034924330616996507,0.004074505238649592,0.9447031431897556,0.0,0.008731082654249126,0.0389988358556461,0.9447031431897556,BLACK_PER,1,1,1
235,4854.0,16.0,4605.0,0.0,43.0,0.0,0.0,144.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,27.0,"Census Tract 259, Philadelphia County, Pennsylvania",101,42,025900,"Philadelphia County, Pennsylvania",0.0,43.0,144.0,46.0,0.0,0.008858673259167697,0.9487021013597033,0.009476720230737536,0.029666254635352288,0.003296250515039143,0.9487021013597033,BLACK_PER,1,1,1
236,3047.0,101.0,2670.0,0.0,9.0,0.0,64.0,64.0,139.0,44.0,44.0,0.0,0.0,0.0,32.0,19.0,"Census Tract 260, Philadelphia County, Pennsylvania",101,42,026000,"Philadelphia County, Pennsylvania",0.0,9.0,128.0,139.0,0.0,0.002953724975385625,0.8762717426977354,0.04561864128651132,0.04200853298326222,0.03314735805710535,0.8762717426977354,BLACK_PER,1,1,0
237,3588.0,115.0,3429.0,0.0,0.0,10.0,0.0,2.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 261, Philadelphia County, Pennsylvania",101,42,026100,"Philadelphia County, Pennsylvania",0.0,10.0,2.0,32.0,0.0,0.002787068004459309,0.955685618729097,0.008918617614269788,0.0005574136008918618,0.03205128205128205,0.955685618729097,BLACK_PER,1,1,1
238,4304.0,50.0,4154.0,10.0,0.0,0.0,0.0,43.0,47.0,18.0,22.0,0.0,0.0,0.0,7.0,0.0,"Census Tract 262, Philadelphia County, Pennsylvania",101,42,026200,"Philadelphia County, Pennsylvania",10.0,0.0,43.0,47.0,0.0023234200743494425,0.0,0.9651486988847584,0.01092007434944238,0.009990706319702601,0.011617100371747211,0.9651486988847584,BLACK_PER,1,1,1
239,4007.0,18.0,3873.0,0.0,1.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 263.01, Philadelphia County, Pennsylvania",101,42,026301,"Philadelphia County, Pennsylvania",0.0,1.0,115.0,0.0,0.0,0.0002495632642874969,0.9665585225854754,0.0,0.028699775393062142,0.004492138757174944,0.9665585225854754,BLACK_PER,1,1,1
240,5701.0,76.0,5405.0,0.0,80.0,0.0,0.0,98.0,42.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 263.02, Philadelphia County, Pennsylvania",101,42,026302,"Philadelphia County, Pennsylvania",0.0,80.0,98.0,42.0,0.0,0.014032625855113138,0.9480792843360814,0.007367128573934397,0.017189966672513594,0.01333099456235748,0.9480792843360814,BLACK_PER,1,1,1
241,5835.0,2.0,5431.0,0.0,1.0,0.0,35.0,170.0,196.0,81.0,90.0,0.0,0.0,0.0,0.0,25.0,"Census Tract 264, Philadelphia County, Pennsylvania",101,42,026400,"Philadelphia County, Pennsylvania",0.0,1.0,205.0,196.0,0.0,0.00017137960582690659,0.9307626392459297,0.03359040274207369,0.03513281919451585,0.00034275921165381317,0.9307626392459297,BLACK_PER,1,1,1
242,5106.0,90.0,4865.0,0.0,0.0,0.0,0.0,54.0,97.0,3.0,82.0,0.0,0.0,0.0,0.0,12.0,"Census Tract 265, Philadelphia County, Pennsylvania",101,42,026500,"Philadelphia County, Pennsylvania",0.0,0.0,54.0,97.0,0.0,0.0,0.9528006267136702,0.01899725812769291,0.010575793184488837,0.01762632197414806,0.9528006267136702,BLACK_PER,1,1,1
243,6218.0,22.0,5924.0,14.0,0.0,0.0,0.0,138.0,120.0,1.0,49.0,0.0,0.0,0.0,38.0,32.0,"Census Tract 266, Philadelphia County, Pennsylvania",101,42,026600,"Philadelphia County, Pennsylvania",14.0,0.0,138.0,120.0,0.002251527822450949,0.0,0.95271791572853,0.01929880990672242,0.02219363139273078,0.003538115149565777,0.95271791572853,BLACK_PER,1,1,1
244,6147.0,32.0,6064.0,0.0,0.0,0.0,0.0,41.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 267, Philadelphia County, Pennsylvania",101,42,026700,"Philadelphia County, Pennsylvania",0.0,0.0,41.0,10.0,0.0,0.0,0.9864974784447698,0.0016268098259313486,0.006669920286318529,0.005205791442980316,0.9864974784447698,BLACK_PER,1,1,1
245,4554.0,247.0,3548.0,0.0,285.0,0.0,0.0,330.0,144.0,34.0,98.0,0.0,0.0,0.0,0.0,12.0,"Census Tract 268, Philadelphia County, Pennsylvania",101,42,026800,"Philadelphia County, Pennsylvania",0.0,285.0,330.0,144.0,0.0,0.06258234519104085,0.7790953008344312,0.03162055335968379,0.07246376811594203,0.054238032498902064,0.7790953008344312,BLACK_PER,1,0,0
246,2224.0,373.0,1429.0,0.0,30.0,0.0,66.0,112.0,214.0,110.0,55.0,0.0,0.0,0.0,39.0,10.0,"Census Tract 269, Philadelphia County, Pennsylvania",101,42,026900,"Philadelphia County, Pennsylvania",0.0,30.0,178.0,214.0,0.0,0.013489208633093525,0.6425359712230215,0.09622302158273381,0.08003597122302158,0.1677158273381295,0.6425359712230215,BLACK_PER,0,0,0
247,2975.0,325.0,2178.0,0.0,363.0,7.0,13.0,78.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,"Census Tract 270, Philadelphia County, Pennsylvania",101,42,027000,"Philadelphia County, Pennsylvania",0.0,370.0,91.0,11.0,0.0,0.12436974789915967,0.7321008403361344,0.0036974789915966387,0.03058823529411765,0.1092436974789916,0.7321008403361344,BLACK_PER,1,0,0
248,3106.0,116.0,1916.0,0.0,695.0,0.0,0.0,38.0,341.0,30.0,15.0,0.0,0.0,0.0,296.0,0.0,"Census Tract 271, Philadelphia County, Pennsylvania",101,42,027100,"Philadelphia County, Pennsylvania",0.0,695.0,38.0,341.0,0.0,0.2237604636188023,0.6168705730843529,0.10978750804893754,0.012234385061171926,0.03734707018673535,0.6168705730843529,BLACK_PER,0,0,0
249,5049.0,343.0,3991.0,0.0,421.0,0.0,0.0,68.0,226.0,118.0,40.0,0.0,17.0,0.0,18.0,33.0,"Census Tract 272, Philadelphia County, Pennsylvania",101,42,027200,"Philadelphia County, Pennsylvania",0.0,438.0,68.0,209.0,0.0,0.08674985145573381,0.7904535551594375,0.04139433551198257,0.013468013468013467,0.06793424440483264,0.7904535551594375,BLACK_PER,1,0,0
250,6815.0,310.0,3691.0,0.0,1943.0,0.0,0.0,60.0,811.0,433.0,41.0,12.0,0.0,0.0,296.0,29.0,"Census Tract 273, Philadelphia County, Pennsylvania",101,42,027300,"Philadelphia County, Pennsylvania",12.0,1943.0,60.0,799.0,0.0017608217168011738,0.2851063829787234,0.5415994130594277,0.11724137931034483,0.00880410858400587,0.04548789435069699,0.5415994130594277,BLACK_PER,0,0,0
251,3329.0,302.0,1584.0,0.0,905.0,0.0,15.0,145.0,378.0,231.0,89.0,6.0,0.0,0.0,35.0,17.0,"Census Tract 274.01, Philadelphia County, Pennsylvania",101,42,027401,"Philadelphia County, Pennsylvania",6.0,905.0,160.0,372.0,0.0018023430459597476,0.27185340943226194,0.47581856413337337,0.11174526884950435,0.04806248122559327,0.0907179333133073,0.47581856413337337,BLACK_PER,0,0,0
252,7241.0,290.0,3414.0,0.0,1483.0,0.0,0.0,113.0,1941.0,57.0,56.0,0.0,0.0,407.0,1421.0,0.0,"Census Tract 274.02, Philadelphia County, Pennsylvania",101,42,027402,"Philadelphia County, Pennsylvania",0.0,1890.0,113.0,1534.0,0.0,0.26101367214473137,0.4714818395249275,0.2118491921005386,0.015605579339870184,0.04004971688993233,0.4714818395249275,BLACK_PER,0,0,0
253,5309.0,303.0,3658.0,0.0,637.0,0.0,0.0,0.0,711.0,162.0,208.0,11.0,0.0,0.0,296.0,34.0,"Census Tract 275, Philadelphia County, Pennsylvania",101,42,027500,"Philadelphia County, Pennsylvania",11.0,637.0,0.0,700.0,0.0020719532868713505,0.11998493124882276,0.6890186475795819,0.13185157280090412,0.0,0.05707289508381993,0.6890186475795819,BLACK_PER,0,0,0
254,3589.0,57.0,3436.0,0.0,6.0,0.0,49.0,29.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,"Census Tract 276, Philadelphia County, Pennsylvania",101,42,027600,"Philadelphia County, Pennsylvania",0.0,6.0,78.0,12.0,0.0,0.0016717748676511562,0.9573697408748956,0.0033435497353023124,0.021733073279465033,0.015881861242685986,0.9573697408748956,BLACK_PER,1,1,1
255,5118.0,148.0,4527.0,0.0,241.0,0.0,0.0,158.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 277, Philadelphia County, Pennsylvania",101,42,027700,"Philadelphia County, Pennsylvania",0.0,241.0,158.0,44.0,0.0,0.047088706525986714,0.8845252051582649,0.008597108245408363,0.03087143415396639,0.028917545916373584,0.8845252051582649,BLACK_PER,1,1,0
256,4507.0,129.0,4079.0,0.0,3.0,0.0,0.0,0.0,296.0,211.0,53.0,6.0,0.0,0.0,4.0,22.0,"Census Tract 278, Philadelphia County, Pennsylvania",101,42,027800,"Philadelphia County, Pennsylvania",6.0,3.0,0.0,290.0,0.0013312624805857556,0.0006656312402928778,0.9050366097182161,0.06434435322831152,0.0,0.028622143332593743,0.9050366097182161,BLACK_PER,1,1,1
257,3661.0,92.0,3326.0,11.0,66.0,0.0,0.0,29.0,137.0,31.0,81.0,0.0,0.0,0.0,25.0,0.0,"Census Tract 279.01, Philadelphia County, Pennsylvania",101,42,027901,"Philadelphia County, Pennsylvania",11.0,66.0,29.0,137.0,0.003004643540016389,0.018027861240098333,0.9084949467358645,0.03742146954384048,0.007921332969134116,0.025129745971046162,0.9084949467358645,BLACK_PER,1,1,1
258,4304.0,1543.0,2265.0,0.0,114.0,7.0,45.0,126.0,204.0,119.0,6.0,0.0,0.0,0.0,73.0,6.0,"Census Tract 279.02, Philadelphia County, Pennsylvania",101,42,027902,"Philadelphia County, Pennsylvania",0.0,121.0,171.0,204.0,0.0,0.028113382899628253,0.5262546468401487,0.047397769516728624,0.03973048327137547,0.35850371747211895,0.5262546468401487,BLACK_PER,0,0,0
259,3986.0,31.0,3742.0,0.0,64.0,0.0,0.0,38.0,111.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,"Census Tract 280, Philadelphia County, Pennsylvania",101,42,028000,"Philadelphia County, Pennsylvania",0.0,64.0,38.0,111.0,0.0,0.016056196688409432,0.9387857501254391,0.02784746613146011,0.009533366783743101,0.007777220270948319,0.9387857501254391,BLACK_PER,1,1,1
260,4452.0,180.0,3987.0,0.0,38.0,0.0,0.0,46.0,201.0,190.0,11.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 281, Philadelphia County, Pennsylvania",101,42,028100,"Philadelphia County, Pennsylvania",0.0,38.0,46.0,201.0,0.0,0.008535489667565139,0.8955525606469003,0.04514824797843666,0.010332434860736747,0.04043126684636118,0.8955525606469003,BLACK_PER,1,1,0
261,5530.0,209.0,4373.0,0.0,399.0,0.0,0.0,112.0,437.0,183.0,214.0,0.0,0.0,0.0,26.0,14.0,"Census Tract 282, Philadelphia County, Pennsylvania",101,42,028200,"Philadelphia County, Pennsylvania",0.0,399.0,112.0,437.0,0.0,0.07215189873417721,0.7907775768535262,0.07902350813743218,0.020253164556962026,0.03779385171790235,0.7907775768535262,BLACK_PER,1,0,0
262,6582.0,38.0,5375.0,0.0,595.0,0.0,0.0,277.0,297.0,140.0,91.0,0.0,0.0,0.0,0.0,66.0,"Census Tract 283, Philadelphia County, Pennsylvania",101,42,028300,"Philadelphia County, Pennsylvania",0.0,595.0,277.0,297.0,0.0,0.09039805530233971,0.8166210878152538,0.04512306289881495,0.042084472804618654,0.005773321178972957,0.8166210878152538,BLACK_PER,1,1,0
263,4714.0,117.0,3443.0,51.0,68.0,0.0,0.0,149.0,886.0,370.0,94.0,0.0,0.0,0.0,422.0,0.0,"Census Tract 284, Philadelphia County, Pennsylvania",101,42,028400,"Philadelphia County, Pennsylvania",51.0,68.0,149.0,886.0,0.010818837505303353,0.014425116673737802,0.730377598642342,0.1879507848960543,0.031607976240984305,0.024819686041578276,0.730377598642342,BLACK_PER,1,0,0
264,2886.0,19.0,1275.0,148.0,276.0,0.0,5.0,25.0,1138.0,525.0,42.0,96.0,0.0,0.0,459.0,16.0,"Census Tract 285, Philadelphia County, Pennsylvania",101,42,028500,"Philadelphia County, Pennsylvania",244.0,276.0,30.0,1042.0,0.08454608454608455,0.09563409563409564,0.4417879417879418,0.36105336105336105,0.010395010395010396,0.006583506583506584,0.4417879417879418,BLACK_PER,0,0,0
265,7526.0,225.0,4454.0,0.0,566.0,0.0,0.0,37.0,2244.0,659.0,401.0,0.0,0.0,0.0,983.0,201.0,"Census Tract 286, Philadelphia County, Pennsylvania",101,42,028600,"Philadelphia County, Pennsylvania",0.0,566.0,37.0,2244.0,0.0,0.07520595269731598,0.5918150411905395,0.29816635663034813,0.0049162901939941534,0.029896359287802286,0.5918150411905395,BLACK_PER,0,0,0
266,2543.0,58.0,581.0,0.0,95.0,0.0,20.0,21.0,1768.0,577.0,120.0,25.0,0.0,0.0,886.0,160.0,"Census Tract 287, Philadelphia County, Pennsylvania",101,42,028700,"Philadelphia County, Pennsylvania",25.0,95.0,41.0,1743.0,0.009830908375933936,0.03735745182854896,0.22847031065670467,0.685410931970114,0.016122689736531654,0.022807707432166733,0.685410931970114,HISP_PER,0,0,0
267,4345.0,291.0,741.0,0.0,706.0,0.0,0.0,216.0,2391.0,796.0,124.0,0.0,0.0,0.0,1440.0,31.0,"Census Tract 288, Philadelphia County, Pennsylvania",101,42,028800,"Philadelphia County, Pennsylvania",0.0,706.0,216.0,2391.0,0.0,0.1624856156501726,0.1705408515535098,0.5502876869965477,0.049712313003452246,0.06697353279631761,0.5502876869965477,HISP_PER,0,0,0
268,4434.0,305.0,890.0,30.0,321.0,0.0,0.0,9.0,2879.0,745.0,207.0,97.0,62.0,0.0,1473.0,295.0,"Census Tract 289.01, Philadelphia County, Pennsylvania",101,42,028901,"Philadelphia County, Pennsylvania",127.0,383.0,9.0,2720.0,0.02864230942715381,0.08637798827244024,0.20072169598556608,0.6134415877311682,0.0020297699594046007,0.06878664862426703,0.6134415877311682,HISP_PER,0,0,0
269,6994.0,359.0,1245.0,0.0,521.0,0.0,0.0,30.0,4839.0,968.0,263.0,58.0,155.0,90.0,2904.0,401.0,"Census Tract 289.02, Philadelphia County, Pennsylvania",101,42,028902,"Philadelphia County, Pennsylvania",58.0,766.0,30.0,4536.0,0.00829282241921647,0.10952244781241063,0.17800972261938805,0.6485559050614813,0.0042893909064912784,0.051329711181012296,0.6485559050614813,HISP_PER,0,0,0
270,7118.0,319.0,3285.0,13.0,490.0,0.0,0.0,100.0,2911.0,1140.0,132.0,209.0,0.0,0.0,1321.0,109.0,"Census Tract 290, Philadelphia County, Pennsylvania",101,42,029000,"Philadelphia County, Pennsylvania",222.0,490.0,100.0,2702.0,0.031188536105647653,0.06883956167462771,0.4615060410227592,0.3796010115200899,0.014048890137679123,0.044815959539196405,0.4615060410227592,BLACK_PER,0,0,0
271,4827.0,258.0,1873.0,0.0,1238.0,0.0,20.0,99.0,1339.0,360.0,16.0,11.0,17.0,0.0,924.0,11.0,"Census Tract 291, Philadelphia County, Pennsylvania",101,42,029100,"Philadelphia County, Pennsylvania",11.0,1255.0,119.0,1311.0,0.0022788481458462812,0.25999585663973485,0.3880256888336441,0.271597265382225,0.02465299357779159,0.053449347420758235,0.3880256888336441,BLACK_PER,0,0,0
272,4632.0,530.0,1868.0,0.0,200.0,0.0,0.0,240.0,1794.0,395.0,97.0,0.0,0.0,0.0,1219.0,83.0,"Census Tract 292, Philadelphia County, Pennsylvania",101,42,029200,"Philadelphia County, Pennsylvania",0.0,200.0,240.0,1794.0,0.0,0.04317789291882556,0.40328151986183075,0.3873056994818653,0.05181347150259067,0.11442141623488773,0.40328151986183075,BLACK_PER,0,0,0
273,3050.0,444.0,1122.0,35.0,8.0,0.0,16.0,81.0,1344.0,395.0,112.0,71.0,0.0,102.0,663.0,1.0,"Census Tract 293, Philadelphia County, Pennsylvania",101,42,029300,"Philadelphia County, Pennsylvania",106.0,110.0,97.0,1171.0,0.03475409836065574,0.036065573770491806,0.3678688524590164,0.3839344262295082,0.03180327868852459,0.14557377049180328,0.3839344262295082,HISP_PER,0,0,0
274,2886.0,388.0,1253.0,0.0,61.0,4.0,0.0,16.0,1164.0,515.0,148.0,46.0,0.0,0.0,425.0,30.0,"Census Tract 294, Philadelphia County, Pennsylvania",101,42,029400,"Philadelphia County, Pennsylvania",46.0,65.0,16.0,1118.0,0.01593901593901594,0.02252252252252252,0.4341649341649342,0.38738738738738737,0.005544005544005544,0.13444213444213443,0.4341649341649342,BLACK_PER,0,0,0
275,5194.0,1535.0,1841.0,0.0,186.0,0.0,28.0,29.0,1575.0,641.0,26.0,0.0,0.0,0.0,651.0,257.0,"Census Tract 298, Philadelphia County, Pennsylvania",101,42,029800,"Philadelphia County, Pennsylvania",0.0,186.0,57.0,1575.0,0.0,0.03581055063534848,0.35444743935309975,0.3032345013477089,0.01097420100115518,0.2955333076626877,0.35444743935309975,BLACK_PER,0,0,0
276,4157.0,874.0,1969.0,42.0,22.0,5.0,0.0,76.0,1169.0,696.0,105.0,0.0,0.0,0.0,338.0,30.0,"Census Tract 299, Philadelphia County, Pennsylvania",101,42,029900,"Philadelphia County, Pennsylvania",42.0,27.0,76.0,1169.0,0.010103439980755352,0.006495068559057012,0.4736588886216021,0.28121241279769066,0.01828241520327159,0.21024777483762327,0.4736588886216021,BLACK_PER,0,0,0
277,7417.0,623.0,4492.0,50.0,132.0,0.0,49.0,246.0,1825.0,904.0,176.0,146.0,34.0,0.0,424.0,141.0,"Census Tract 300, Philadelphia County, Pennsylvania",101,42,030000,"Philadelphia County, Pennsylvania",196.0,166.0,295.0,1645.0,0.026425778616691386,0.022381016583524337,0.6056357017662127,0.22178778481865982,0.03977349332614265,0.08399622488876904,0.6056357017662127,BLACK_PER,0,0,0
